colaborador,in_degree,out_degree,in_degree_weighted,out_degree_weighted,betweenness,closeness,pagerank
malparty,0,1,0,1,0.0,0.0,5.488474204171241e-05
kmckelvin,0,1,0,1,0.0,0.0,5.488474204171241e-05
jakubhrstka,0,1,0,1,0.0,0.0,5.488474204171241e-05
ofrades,0,4,0,7,0.0,0.0,5.488474204171241e-05
mmaadd,0,1,0,4,0.0,0.0,5.488474204171241e-05
kennethgeerts,0,5,0,6,0.0,0.0,5.488474204171241e-05
kk1694,0,1,0,1,0.0,0.0,5.488474204171241e-05
AndrianoTurner,0,1,0,1,0.0,0.0,5.488474204171241e-05
Gubio,0,1,0,1,0.0,0.0,5.488474204171241e-05
Zayn-khan-Yusufxai,0,1,0,1,0.0,0.0,5.488474204171241e-05
pkrueger,0,1,0,1,0.0,0.0,5.488474204171241e-05
dreyacosta,0,1,0,2,0.0,0.0,5.488474204171241e-05
BrentRosen,0,1,0,1,0.0,0.0,5.488474204171241e-05
t0m3k,0,1,0,1,0.0,0.0,5.488474204171241e-05
dallastaylor,0,1,0,1,0.0,0.0,5.488474204171241e-05
matsest,0,1,0,2,0.0,0.0,5.488474204171241e-05
smola,0,2,0,2,0.0,0.0,5.488474204171241e-05
jjungnickel,0,1,0,1,0.0,0.0,5.488474204171241e-05
felipeadeildo,0,1,0,1,0.0,0.0,5.488474204171241e-05
Tigid0u,0,1,0,1,0.0,0.0,5.488474204171241e-05
kevingilpin,0,1,0,1,0.0,0.0,5.488474204171241e-05
kyawzinhtett,0,1,0,1,0.0,0.0,5.488474204171241e-05
rcoleworld,0,1,0,1,0.0,0.0,5.488474204171241e-05
brwaters,0,1,0,1,0.0,0.0,5.488474204171241e-05
psyhomb,0,1,0,1,0.0,0.0,5.488474204171241e-05
kaung-minkhant,0,1,0,1,0.0,0.0,5.488474204171241e-05
klausmeyer,0,1,0,2,0.0,0.0,5.488474204171241e-05
PaideiaDilemma,0,1,0,2,0.0,0.0,5.488474204171241e-05
crnvl96,0,2,0,2,0.0,0.0,5.488474204171241e-05
lschiavini,0,1,0,1,0.0,0.0,5.488474204171241e-05
