source,target,tipo_interacao,peso
abenz1267,ArchGalileu,comentario,2
abenz1267,ArchGalileu,comentario,2
ryanrhughes,endrebak,comentario,2
jelenv,danfascia,comentario,2
jelenv,danfascia,comentario,2
abenz1267,ArchGalileu,comentario,2
douglascamata,guilhermetk,comentario,2
douglascamata,guilhermetk,comentario,2
gravewhisper,JaxonWright,comentario,2
ryanrhughes,ituri,comentario,2
dhh,precision,comentario,2
dhh,tahayvr,comentario,2
dhh,GiovanniSchiavo,comentario,2
dhh,folone,comentario,2
dhh,JaxonWright,comentario,2
dhh,tuladhar,comentario,2
dhh,AdiY00,comentario,2
dhh,lordhgk,comentario,2
ryanrhughes,precision,comentario,2
ryanrhughes,ituri,comentario,2
sspaeti,dhh,comentario,2
dhh,k3rn31,comentario,2
ghost,dhh,comentario,2
contang0,SatoriSec,comentario,2
contang0,JaxonWright,comentario,2
Mohamedsayhii,SatoriSec,comentario,2
Mohamedsayhii,SatoriSec,comentario,2
contang0,SatoriSec,comentario,2
guilhermetk,SatoriSec,comentario,2
guilhermetk,SatoriSec,comentario,2
ryanrhughes,ituri,comentario,2
ryanrhughes,ituri,comentario,2
maxguzenski,dhh,comentario,2
riegojerey,ryanrhughes,comentario,2
kovidgoyal,ethanolivertroy,comentario,2
ryanrhughes,danfascia,comentario,2
riegojerey,ryanrhughes,comentario,2
tahayvr,dhh,comentario,2
abenz1267,SatoriSec,comentario,2
Mohamedsayhii,SatoriSec,comentario,2
med502,SatoriSec,comentario,2
ludo237,ethanolivertroy,comentario,2
asfarley,denisgolius,comentario,2
ludo237,shayne,comentario,2
ludo237,Justikun,comentario,2
dhh,shayne,comentario,2
dhh,Justikun,comentario,2
dhh,ludo237,comentario,2
dhh,rafaelbernard,comentario,2
dhh,ethanolivertroy,comentario,2
dhh,mmsbrggr,comentario,2
dhh,SatoriSec,comentario,2
dhh,pelephant2,comentario,2
dhh,weierfischen,comentario,2
dhh,k3rn31,comentario,2
parnoldx,Luxian,comentario,2
haroon-m,SatoriSec,comentario,2
med502,SatoriSec,comentario,2
dhh,shayne,comentario,2
dhh,shayne,comentario,2
dhh,SatoriSec,comentario,2
dhh,c4software,comentario,2
dhh,tahayvr,comentario,2
Sunny-esc,danielnolan,comentario,2
abenz1267,SatoriSec,comentario,2
ryanrhughes,k3rn31,comentario,2
erik-brueggemann,pymmog,comentario,2
JaxonWright,pymmog,comentario,2
JaxonWright,pymmog,comentario,2
ryanrhughes,k3rn31,comentario,2
maxguzenski,dhh,comentario,2
dhh,shayne,comentario,2
manuel1618,dhh,comentario,2
abenz1267,Jabuk,comentario,2
asfarley,denisgolius,comentario,2
dhh,Jabuk,comentario,2
dhh,pushcx,comentario,2
dhh,tahayvr,comentario,2
ryanrhughes,tahayvr,comentario,2
haoqixu,bruceunx,comentario,2
dhh,bragmore,comentario,2
JaxonWright,jonashan,comentario,2
dhh,manuel1618,comentario,2
ryanrhughes,pushcx,comentario,2
rafaelbernard,dhh,comentario,2
khalido,bragmore,comentario,2
rthabett,richvote,comentario,2
tighthead3,bragmore,comentario,2
rthabett,richvote,comentario,2
HegewaldK,ArchGalileu,comentario,2
BrouZie,havard-vold,comentario,2
rthabett,SamuelCam14,comentario,2
dhh,ArchGalileu,comentario,2
med502,ArchGalileu,comentario,2
jdambron,bragmore,comentario,2
abenz1267,ArchGalileu,comentario,2
JJDizz1L,shayne,comentario,2
JJDizz1L,PranavKumar9529desai,comentario,2
dhh,neilsmith,comentario,2
dhh,jardahrazdera,comentario,2
deas,zaneschepke,comentario,2
spencerflagg,pelephant2,comentario,2
dhh,pelephant2,comentario,2
dhh,ColtonIdle,comentario,2
dhh,riegojerey,comentario,2
weierfischen,ColtonIdle,comentario,2
dhh,ColtonIdle,comentario,2
dhh,ColtonIdle,comentario,2
dhh,Swarnim114,comentario,2
JJDizz1L,shayne,comentario,2
deas,jonashan,comentario,2
marcio,curtisspendlove,comentario,2
BrouZie,havard-vold,comentario,2
sailoz,ColtonIdle,comentario,2
dakotahp,curtisspendlove,comentario,2
BrouZie,dhh,comentario,2
HegewaldK,dhh,comentario,2
HegewaldK,curtisspendlove,comentario,2
erik-brueggemann,cornle,comentario,2
dhh,jardahrazdera,comentario,2
dhh,LeonardoTrapani,comentario,2
dhh,cornle,comentario,2
dhh,curtisspendlove,comentario,2
dhh,curtisspendlove,comentario,2
dhh,curtisspendlove,comentario,2
dhh,leonhazen,comentario,2
dhh,bagguettiesonmywrist,comentario,2
dhh,tahayvr,comentario,2
dhh,al3rez,comentario,2
dhh,zaneschepke,comentario,2
dhh,RaphaelKimmig,comentario,2
dhh,RaphaelKimmig,comentario,2
dhh,shubham-mamodiya,comentario,2
dhh,med502,comentario,2
dhh,ColtonIdle,comentario,2
dhh,catlee,comentario,2
mvtenorio,Luxian,comentario,2
dhh,sailoz,comentario,2
dhh,RaphaelKimmig,comentario,2
dhh,sailoz,comentario,2
dhh,sailoz,comentario,2
dhh,tahayvr,comentario,2
robzolkos,JJDizz1L,comentario,2
robzolkos,JJDizz1L,comentario,2
ryanrhughes,tahayvr,comentario,2
ryanrhughes,paucommit,comentario,2
brad,denisgolius,comentario,2
sailoz,capatina,comentario,2
mfornasa,marcinczenko,comentario,2
abenz1267,JavierBertolino,comentario,2
abenz1267,JavierBertolino,comentario,2
dhh,Pintjebier,comentario,2
bagguettiesonmywrist,Pintjebier,comentario,2
dhh,parolkar,comentario,2
dhh,alansikora,comentario,2
dhh,maxguzenski,comentario,2
abenz1267,ltehacker,comentario,2
umibear,bagguettiesonmywrist,comentario,2
dhh,githubpoet,comentario,2
dhh,jardahrazdera,comentario,2
dhh,marcinczenko,comentario,2
Chamal1120,paucommit,comentario,2
ryanrhughes,marcinczenko,comentario,2
dhh,maxguzenski,comentario,2
dhh,JavierBertolino,comentario,2
dhh,robzolkos,comentario,2
ryanrhughes,marcinczenko,comentario,2
COOLHax0r1337,bagguettiesonmywrist,comentario,2
maxguzenski,githubpoet,comentario,2
OswinWenlock,bagguettiesonmywrist,comentario,2
tahayvr,dhh,comentario,2
maxguzenski,SatoriSec,comentario,2
tahayvr,dhh,comentario,2
dhh,JoshuaEngland,comentario,2
jonh-favo,itsnumpty,comentario,2
dhh,florianbeer,comentario,2
maxguzenski,manuel1618,comentario,2
dhh,florianbeer,comentario,2
dhh,florianbeer,comentario,2
HegewaldK,olavlinddam,comentario,2
d4vsanchez,paucommit,comentario,2
bagguettiesonmywrist,SatoriSec,comentario,2
atiqsamtia,Swarnim114,comentario,2
sailoz,haroldg3,comentario,2
sailoz,sunbyte,comentario,2
ghost,ih8d8,comentario,2
manuel1618,bagguettiesonmywrist,comentario,2
dhh,florianbeer,comentario,2
sailoz,Veltair-D,comentario,2
dhh,jzetterman,comentario,2
dhh,maxguzenski,comentario,2
ghost,ih8d8,comentario,2
ghost,sailoz,comentario,2
dhh,sailoz,comentario,2
abenz1267,sailoz,comentario,2
Ashur-D,Veltair-D,comentario,2
ghost,sailoz,comentario,2
dhh,sailoz,comentario,2
abenz1267,ghost,comentario,2
abenz1267,tubaman,comentario,2
c4software,florianbeer,comentario,2
ryanrhughes,githubpoet,comentario,2
dhh,florianbeer,comentario,2
ryanrhughes,jzetterman,comentario,2
c4software,florianbeer,comentario,2
ryanrhughes,sailoz,comentario,2
dhh,maxguzenski,comentario,2
dhh,florianbeer,comentario,2
OswinWenlock,bagguettiesonmywrist,comentario,2
ryanrhughes,PhaedrusFlow,comentario,2
JoostdeK,olavlinddam,comentario,2
naxels,sunbyte,comentario,2
daltonbr,ghuntley,comentario,2
dhh,ghost,comentario,2
dhh,ih8d8,comentario,2
dhh,Justikun,comentario,2
ryanrhughes,jzetterman,comentario,2
HegewaldK,olavlinddam,comentario,2
dhh,c4software,comentario,2
JoostdeK,olavlinddam,comentario,2
dhh,abdellahrk,comentario,2
swombat,dhh,comentario,2
dhh,ryanrhughes,comentario,2
dhh,abdellahrk,comentario,2
dhh,ryanrhughes,comentario,2
tahayvr,dhh,comentario,2
dhh,johanneserhardt,comentario,2
daltonbr,npenza,comentario,2
dhh,ghost,comentario,2
dhh,ryanrhughes,comentario,2
dhh,ryanrhughes,comentario,2
dhh,Veltair-D,comentario,2
dhh,haroldg3,comentario,2
dhh,c4software,comentario,2
dhh,manuel1618,comentario,2
dhh,sattary,comentario,2
dhh,ncrmro,comentario,2
dhh,PhaedrusFlow,comentario,2
dhh,sailoz,comentario,2
dhh,JavierBertolino,comentario,2
dhh,bagguettiesonmywrist,comentario,2
daltonbr,PhaedrusFlow,comentario,2
dhh,ryanrhughes,comentario,2
dhh,Mohamedsayhii,comentario,2
dhh,ghost,comentario,2
yitzwillroth,florianbeer,comentario,2
c4software,florianbeer,comentario,2
weierfischen,npenza,comentario,2
c4software,abdellahrk,comentario,2
Rnedlose,dhh,comentario,2
dhh,Veltair-D,comentario,2
dhh,ryanrhughes,comentario,2
gcavanunez,SamuelCam14,comentario,2
sspaeti,marcinczenko,comentario,2
ryanrhughes,c4software,comentario,2
ryanrhughes,Macho0x,comentario,2
dhh,marcinczenko,comentario,2
alexperreault,Veltair-D,comentario,2
ryanrhughes,ericrswanny,comentario,2
ryanrhughes,dhh,comentario,2
ericrswanny,Veltair-D,comentario,2
dhh,AdiY00,comentario,2
dhh,ryanrhughes,comentario,2
dhh,c4software,comentario,2
ryanrhughes,daltonbr,comentario,2
dhh,c4software,comentario,2
ryanrhughes,dhh,comentario,2
ryanrhughes,groupsvkg,comentario,2
Rnedlose,dhh,comentario,2
bjarneo,dhh,comentario,2
ryanrhughes,dhh,comentario,2
daltonbr,dhh,comentario,2
ryanrhughes,sailoz,comentario,2
ryanrhughes,sattary,comentario,2
ryanrhughes,elvinaspredkelis,comentario,2
ryanrhughes,danielnolan,comentario,2
dhh,abdellahrk,comentario,2
ryanrhughes,marcinczenko,comentario,2
RoqueRueda,bragmore,comentario,2
ghost,jzetterman,comentario,2
Swarnim114,BrouZie,comentario,2
dhh,SDCVO,comentario,2
dhh,logannc,comentario,2
dhh,jmutawa,comentario,2
jkc-2,ghost,comentario,2
jkc-2,ghost,comentario,2
dhh,ryanrhughes,comentario,2
inffy,dhh,comentario,2
dhh,ghost,comentario,2
dhh,ghost,comentario,2
jrodriigues,DustinEwers,comentario,2
inffy,eugenialoli,comentario,2
inffy,Awais-Sajid-119,comentario,2
inffy,Awais-Sajid-119,comentario,2
Chamal1120,dhh,comentario,2
ryanrhughes,Awais-Sajid-119,comentario,2
ryanrhughes,med502,comentario,2
dhh,JaxonWright,comentario,2
tuladhar,marcinczenko,comentario,2
jkc-2,ghost,comentario,2
dhh,taq,comentario,2
dhh,bjarneo,comentario,2
dhh,RaphaelKimmig,comentario,2
dhh,marcinczenko,comentario,2
dhh,ttmachado,comentario,2
dhh,ryanrhughes,comentario,2
dhh,LeonardoTrapani,comentario,2
alexperreault,anshul12ra,comentario,2
dhh,RaphaelKimmig,comentario,2
dhh,daltonbr,comentario,2
ltehacker,med502,comentario,2
ghost,jzetterman,comentario,2
dhh,anshul12ra,comentario,2
dhh,BrouZie,comentario,2
c4software,dhh,comentario,2
inffy,med502,comentario,2
meerzulee,dhh,comentario,2
dhh,meerzulee,comentario,2
weierfischen,eugenialoli,comentario,2
ghost,eugenialoli,comentario,2
meerzulee,dhh,comentario,2
dhh,meerzulee,comentario,2
ryanrhughes,jzetterman,comentario,2
xavierlesa,bragmore,comentario,2
dhh,alansikora,comentario,2
dhh,alansikora,comentario,2
dhh,eugenialoli,comentario,2
biggsjm,dhh,comentario,2
JoostdeK,githubpoet,comentario,2
alexperreault,anshul12ra,comentario,2
alexperreault,not-NEK0,comentario,2
maxguzenski,tobiasz-p,comentario,2
jantytgat,JaxonWright,comentario,2
manuel1618,tobiasz-p,comentario,2
ethantang93,itsnumpty,comentario,2
jonh-favo,itsnumpty,comentario,2
iPrime,richvote,comentario,2
alexperreault,dvalnn,comentario,2
PedAltuve,Luxian,comentario,2
jkisor,nik-securemeasure,comentario,2
xulfm,nik-securemeasure,comentario,2
incon,nik-securemeasure,comentario,2
beergeekdotcom,nik-securemeasure,comentario,2
sgloutnikov,nik-securemeasure,comentario,2
ofrades,nik-securemeasure,comentario,2
rblalock,nik-securemeasure,comentario,2
filipebraida,nik-securemeasure,comentario,2
ofrades,nik-securemeasure,comentario,2
sergiotapia,nik-securemeasure,comentario,2
harpreetchima,nik-securemeasure,comentario,2
nik-securemeasure,robzolkos,comentario,2
ofrades,nik-securemeasure,comentario,2
harpreetchima,nik-securemeasure,comentario,2
sergiotapia,nik-securemeasure,comentario,2
ryanrhughes,nik-securemeasure,comentario,2
stanchoud-sys,nik-securemeasure,comentario,2
stanchoud-sys,nik-securemeasure,comentario,2
l4loLX3,nik-securemeasure,comentario,2
John-Lin,nik-securemeasure,comentario,2
gthelding,iagocc,comentario,2
l4loLX3,iagocc,comentario,2
RayGuo-ergou,nik-securemeasure,comentario,2
oca159,nik-securemeasure,comentario,2
nik-securemeasure,iagocc,comentario,2
RayGuo-ergou,nik-securemeasure,comentario,2
maxguzenski,nik-securemeasure,comentario,2
sgloutnikov,nik-securemeasure,comentario,2
gthelding,nik-securemeasure,comentario,2
minton,nik-securemeasure,comentario,2
LucCodes,nik-securemeasure,comentario,2
KrauseKurt,rosscondie,comentario,2
OmarSkalli,nik-securemeasure,comentario,2
shawnyeager,nik-securemeasure,comentario,2
noxidsoft,nik-securemeasure,comentario,2
classicAmitIn,nik-securemeasure,comentario,2
classicAmitIn,nik-securemeasure,comentario,2
dhh,dylanbr,comentario,2
ctarx,milolethbridge,comentario,2
dhh,nik-securemeasure,comentario,2
ghost,jzetterman,comentario,2
dhh,dvalnn,comentario,2
dhh,tobiasz-p,comentario,2
dhh,not-NEK0,comentario,2
ghost,nik-securemeasure,comentario,2
dhh,nik-securemeasure,comentario,2
thomu5000,nik-securemeasure,comentario,2
esencia,milolethbridge,comentario,2
24601,nik-securemeasure,comentario,2
deas,snek,comentario,2
inffy,snek,comentario,2
nik-securemeasure,Swarnim114,comentario,2
dhh,Swarnim114,comentario,2
abenz1267,Swarnim114,comentario,2
dhh,Swarnim114,comentario,2
carabistouflette,not-NEK0,comentario,2
ghost,rikkarth,comentario,2
fowlie,havard-vold,comentario,2
ghost,rikkarth,comentario,2
dhh,robzolkos,comentario,2
abenz1267,robzolkos,comentario,2
Chamal1120,shayne,comentario,2
dhh,EhsanulHaqueSiam,comentario,2
dhh,EhsanulHaqueSiam,comentario,2
dhh,EhsanulHaqueSiam,comentario,2
gthelding,nik-securemeasure,comentario,2
dhh,nik-securemeasure,comentario,2
gthelding,nik-securemeasure,comentario,2
mvtenorio,Luxian,comentario,2
c4software,tahayvr,comentario,2
dhh,EhsanulHaqueSiam,comentario,2
alexperreault,Veltair-D,comentario,2
dhh,jzetterman,comentario,2
dhh,jzetterman,comentario,2
jzetterman,rikkarth,comentario,2
dhh,Swarnim114,comentario,2
dhh,med502,comentario,2
abenz1267,EhsanulHaqueSiam,comentario,2
alexperreault,Veltair-D,comentario,2
dhh,med502,comentario,2
SatoriSec,nik-securemeasure,comentario,2
dhh,nik-securemeasure,comentario,2
SatoriSec,nik-securemeasure,comentario,2
gothe92,bragmore,comentario,2
dhh,nik-securemeasure,comentario,2
f6198874,nik-securemeasure,comentario,2
dharmavagabond,anshul12ra,comentario,2
davi-mplan,Mohamedsayhii,comentario,2
24601,kjamal-hub,comentario,2
kjamal-hub,anime-in-the-world,comentario,2
kjamal-hub,anime-in-the-world,comentario,2
anime-in-the-world,tobiasz-p,comentario,2
mrtnin,danfascia,comentario,2
mrtnin,tobiasz-p,comentario,2
inffy,mabq,comentario,2
SatoriSec,nik-securemeasure,comentario,2
inffy,danfascia,comentario,2
unaizorrilla,Mohamedsayhii,comentario,2
bsg62,nik-securemeasure,comentario,2
creativehubspace,Luxian,comentario,2
SatoriSec,nik-securemeasure,comentario,2
Doc-4,Veltair-D,comentario,2
oppegard,danfascia,comentario,2
inffy,danfascia,comentario,2
ryanrhughes,tahayvr,comentario,2
sgloutnikov,mrtnin,comentario,2
ryanrhughes,mabq,comentario,2
ryanrhughes,jzetterman,comentario,2
24601,kjamal-hub,comentario,2
timmo001,anshul12ra,comentario,2
MattMangoni,tobiasz-p,comentario,2
MattMangoni,tobiasz-p,comentario,2
Weston-Cox,kjamal-hub,comentario,2
oppegard,sailoz,comentario,2
nik-securemeasure,Swarnim114,comentario,2
rikkarth,sailoz,comentario,2
ghost,sailoz,comentario,2
d4n3sh,c0mpile,comentario,2
oppegard,sailoz,comentario,2
SatoriSec,nik-securemeasure,comentario,2
24601,kjamal-hub,comentario,2
rikkarth,sailoz,comentario,2
stopar,c0mpile,comentario,2
d4n3sh,c0mpile,comentario,2
soubky0,nik-securemeasure,comentario,2
d4n3sh,c0mpile,comentario,2
LinuxFurry,c0mpile,comentario,2
andy4thehuynh,nik-securemeasure,comentario,2
noxidsoft,nik-securemeasure,comentario,2
inffy,PranavKumar9529desai,comentario,2
sailoz,PranavKumar9529desai,comentario,2
inffy,samgurung,comentario,2
sattary,maxguzenski,comentario,2
hamidriaz1998,melonamin,comentario,2
abenz1267,robzolkos,comentario,2
inffy,mabq,comentario,2
Wolframko,shawnyeager,comentario,2
terenceponce,sunbyte,comentario,2
rigo3t,shawnyeager,comentario,2
iantriggs,jzetterman,comentario,2
yaeloss,c0mpile,comentario,2
rtome85,shawnyeager,comentario,2
unaizorrilla,Mohamedsayhii,comentario,2
davi-mplan,Mohamedsayhii,comentario,2
dhh,Swarnim114,comentario,2
dhh,jardahrazdera,comentario,2
dhh,sailoz,comentario,2
dhh,samgurung,comentario,2
dhh,c0mpile,comentario,2
dhh,tobiasz-p,comentario,2
hamidriaz1998,melonamin,comentario,2
milanoid,adaryorg,comentario,2
rmacklin,bigint,comentario,2
iphils,kjamal-hub,comentario,2
inffy,adaryorg,comentario,2
rmacklin,bigint,comentario,2
pschaefer2305,RodriMora,comentario,2
ncevans,RodriMora,comentario,2
andreschapiro,tobiasz-p,comentario,2
MattMangoni,tobiasz-p,comentario,2
glennlagasse,jardahrazdera,comentario,2
dwilliam62,Veltair-D,comentario,2
unaizorrilla,Mohamedsayhii,comentario,2
glennlagasse,jardahrazdera,comentario,2
JJDizz1L,Veltair-D,comentario,2
glennlagasse,jardahrazdera,comentario,2
dwilliam62,Veltair-D,comentario,2
JJDizz1L,Veltair-D,comentario,2
andreschapiro,tobiasz-p,comentario,2
inffy,COOLHax0r1337,comentario,2
glennlagasse,jardahrazdera,comentario,2
OmarSkalli,nik-securemeasure,comentario,2
hamidriaz1998,melonamin,comentario,2
glennlagasse,jardahrazdera,comentario,2
hegjon,havard-vold,comentario,2
dhh,OmarSkalli,comentario,2
dhh,RexsyBima,comentario,2
dhh,bcye,comentario,2
glennlagasse,jardahrazdera,comentario,2
dhh,bigint,comentario,2
dhh,maxguzenski,comentario,2
dhh,AzlanEh,comentario,2
dhh,mabq,comentario,2
dhh,mrtnin,comentario,2
dhh,melonamin,comentario,2
dhh,mrtnin,comentario,2
dhh,sailoz,comentario,2
dhh,alexperreault,comentario,2
dhh,peregrinus879,comentario,2
dhh,tobiasz-p,comentario,2
vlofgren,RodriMora,comentario,2
dhh,RodriMora,comentario,2
dhh,RodriMora,comentario,2
dhh,tobiasz-p,comentario,2
vlofgren,RodriMora,comentario,2
dhh,OmarSkalli,comentario,2
24601,muinmomin,comentario,2
dhh,RodriMora,comentario,2
dhh,RodriMora,comentario,2
pbjorklund,bragmore,comentario,2
vlofgren,RodriMora,comentario,2
inffy,mrtnin,comentario,2
Doc-4,Veltair-D,comentario,2
ofrades,mrtnin,comentario,2
dwilliam62,Veltair-D,comentario,2
sphynx79,nik-securemeasure,comentario,2
Doc-4,Veltair-D,comentario,2
glennlagasse,jardahrazdera,comentario,2
jardahrazdera,Veltair-D,comentario,2
dwilliam62,Veltair-D,comentario,2
Doc-4,Veltair-D,comentario,2
jardahrazdera,Veltair-D,comentario,2
Doc-4,Veltair-D,comentario,2
jardahrazdera,Veltair-D,comentario,2
dwilliam62,Veltair-D,comentario,2
gthelding,nik-securemeasure,comentario,2
sphynx79,nik-securemeasure,comentario,2
andreaugustoaragao,ghuntley,comentario,2
sailoz,JonathanRiche,comentario,2
jwkicklighter,OmarSkalli,comentario,2
sailoz,carabistouflette,comentario,2
andy4thehuynh,nik-securemeasure,comentario,2
sailoz,RodriMora,comentario,2
jwkicklighter,Luxian,comentario,2
noxidsoft,nik-securemeasure,comentario,2
jwkicklighter,dhh,comentario,2
domingo2000,Luxian,comentario,2
24601,nik-securemeasure,comentario,2
riegojerey,shawnyeager,comentario,2
sphynx79,nik-securemeasure,comentario,2
sphynx79,nik-securemeasure,comentario,2
thomu5000,nik-securemeasure,comentario,2
inffy,tmohn,comentario,2
inffy,shawnyeager,comentario,2
clauzf,SuspendTV,comentario,2
inffy,OmarSkalli,comentario,2
phara0n,Luxian,comentario,2
dhh,hipsterusername,comentario,2
dhh,blazskufca,comentario,2
dhh,mrtnin,comentario,2
dhh,aelhady03,comentario,2
pschaefer2305,RodriMora,comentario,2
inffy,mrtnin,comentario,2
dhh,aelhady03,comentario,2
dhh,Veltair-D,comentario,2
spdawson,domingo2000,comentario,2
jardahrazdera,clauzf,comentario,2
janorga,RodriMora,comentario,2
RodriMora,dhh,comentario,2
jwkicklighter,Luxian,comentario,2
inffy,Luxian,comentario,2
dhh,hipsterusername,comentario,2
domingo2000,Luxian,comentario,2
dhh,nik-securemeasure,comentario,2
jardahrazdera,clauzf,comentario,2
dhh,ghuntley,comentario,2
c4software,OmarSkalli,comentario,2
andrearagao,ghuntley,comentario,2
dhh,RaphaelKimmig,comentario,2
dhh,ghuntley,comentario,2
andrearagao,ghuntley,comentario,2
RowdyRagamuffin,bragmore,comentario,2
Merovex,thomu5000,comentario,2
alexperreault,thomu5000,comentario,2
alexperreault,Luquatic,comentario,2
bdx-asn,bragmore,comentario,2
pmercatoris,jardahrazdera,comentario,2
bagguettiesonmywrist,thomu5000,comentario,2
trentrothstein,bragmore,comentario,2
inffy,Luquatic,comentario,2
inffy,bragmore,comentario,2
guilhermetk,mrtnin,comentario,2
trentrothstein,bragmore,comentario,2
alexperreault,codewhizz,comentario,2
glennlagasse,jardahrazdera,comentario,2
JoostdeK,Luquatic,comentario,2
inffy,bragmore,comentario,2
rajesh-1252,bragmore,comentario,2
dwilliam62,Veltair-D,comentario,2
manuel1618,thomu5000,comentario,2
tymfry,milolethbridge,comentario,2
dwilliam62,Veltair-D,comentario,2
deas,danfascia,comentario,2
Weston-Cox,kjamal-hub,comentario,2
ArjixWasTaken,RolfKoenders,comentario,2
ArjixWasTaken,RolfKoenders,comentario,2
dylanbr,Doc-4,comentario,2
gjoedvad,v3rtx,comentario,2
rafaelbernard,jardahrazdera,comentario,2
nik-securemeasure,thrillho93,comentario,2
rmacklin,OmarSkalli,comentario,2
Rnedlose,luigig44,comentario,2
sailoz,Doc-4,comentario,2
sailoz,bastnic,comentario,2
darcy,OmarSkalli,comentario,2
legymhueck,Luxian,comentario,2
jdambron,jardahrazdera,comentario,2
mfontcada,dhh,comentario,2
sailoz,iandol,comentario,2
sailoz,Doc-4,comentario,2
perminder-klair,bragmore,comentario,2
ryanrhughes,Ericode254,comentario,2
dhh,kevinmcconnell,comentario,2
sailoz,anshul12ra,comentario,2
sailoz,anshul12ra,comentario,2
inffy,djschnei21,comentario,2
sailoz,anshul12ra,comentario,2
sailoz,anshul12ra,comentario,2
gjoedvad,v3rtx,comentario,2
jardahrazdera,ColtonIdle,comentario,2
jwkicklighter,Luxian,comentario,2
darcy,pikdum,comentario,2
jardahrazdera,ColtonIdle,comentario,2
inffy,Luxian,comentario,2
ramtinJ95,mrtnin,comentario,2
jardahrazdera,ColtonIdle,comentario,2
